GEOID,NAME,KWH_TOT_SQ,THRMS_TOT_,TOT_POP,AVGBLDGAGE
170318323001013,Block 1013,0.0,0.0,0.0,0.0
170312429001010,Block 1010,3201.0,3201.0,118.0,0.0
170310611001016,Block 1016,22972.0,22972.0,99.0,113.1100006
170312516001014,Block 1014,3318.0,3318.0,94.0,73.3300018
170312403001001,Block 1001,0.0,0.0,0.0,0.0
170310612001009,Block 1009,23200.0,23200.0,19.0,102.5
170312434001002,Block 1002,0.0,0.0,0.0,0.0
170310512002012,Block 2012,0.0,124165.0,93.0,0.0
170312435002041,Block 2041,0.0,0.0,0.0,0.0
170318423002057,Block 2057,0.0,0.0,0.0,0.0
170312214001001,Block 1001,3049.0,3049.0,40.0,119.0
170312306005006,Block 5006,3190.0,3190.0,114.0,97.0
170310705002006,Block 2006,0.0,10217.0,45.0,0.0
170312303001009,Block 1009,20891.0,20891.0,136.0,113.8799973
170310629002014,Block 2014,11590.0,1474.0,116.0,2.0
170318437001005,Block 1005,0.0,0.0,0.0,0.0
170312215001019,Block 1019,7449.0,7449.0,56.0,45.5
170318311003006,Block 3006,12475.0,12121.0,91.0,76.0
170312405001020,Block 1020,2498.0,2498.0,96.0,103.0
170310510001012,Block 1012,8122.0,8122.0,59.0,89.0
170318322001004,Block 1004,0.0,0.0,0.0,0.0
170312412001011,Block 1011,26769.0,24691.0,96.0,108.1999969
170318378002029,Block 2029,0.0,0.0,0.0,0.0
170310505001001,Block 1001,0.0,0.0,0.0,0.0
170318381002015,Block 2015,0.0,0.0,0.0,0.0
170311605011001,Block 1001,11473.0,11473.0,119.0,27.5
170312003002012,Block 2012,4892.0,4892.0,79.0,82.0
170310701022003,Block 2003,0.0,0.0,0.0,0.0
170310718002001,Block 2001,4416.0,4416.0,107.0,59.5
170312203001011,Block 1011,7469.0,7469.0,83.0,0.0
170310510001015,Block 1015,23923.0,25981.0,77.0,95.9100037
170312312002004,Block 2004,4282.0,4282.0,87.0,94.5
170311510024008,Block 4008,6744.0,6744.0,119.0,76.75
170310604002009,Block 2009,9639.0,9639.0,99.0,99.0
170312602001009,Block 1009,3432.0,3432.0,23.0,120.0
170318423001106,Block 1106,11076.0,11076.0,14.0,55.0
170318366002016,Block 2016,24800.0,24800.0,94.0,95.6699982
170312309001015,Block 1015,23969.0,23969.0,84.0,57.7999992
170312431001005,Block 1005,27084.0,27084.0,136.0,112.6200027
170318320001001,Block 1001,24353.0,24353.0,212.0,104.0
170312305002004,Block 2004,126996.0,126996.0,0.0,39.3300018
170318330002016,Block 2016,11400.0,11400.0,0.0,136.0
170312402001006,Block 1006,92186.0,92186.0,150.0,25.0
170310512001002,Block 1002,9802.0,9802.0,55.0,22.0
170312801001037,Block 1037,0.0,0.0,0.0,0.0
170312409001037,Block 1037,6239.0,6239.0,26.0,111.0
170310707001016,Block 1016,4592.0,4592.0,84.0,4.0
170312601001018,Block 1018,3010.0,3010.0,43.0,116.0
170311901001002,Block 1002,1400.0,0.0,50.0,81.0
170312308001014,Block 1014,0.0,0.0,0.0,0.0
170312210002014,Block 2014,0.0,0.0,0.0,0.0
170318422001070,Block 1070,10350.0,8280.0,0.0,6.0
170310716001008,Block 1008,8792.0,8792.0,128.0,60.5
170318371002007,Block 2007,4747.0,4747.0,116.0,2.0
170312435001009,Block 1009,133666.0,0.0,0.0,40.0
170312604001040,Block 1040,25647.0,19500.0,32.0,0.0
170318323001055,Block 1055,12718.0,12718.0,51.0,102.0
170312432002002,Block 2002,12547.0,12547.0,106.0,34.75
170318310002009,Block 2009,20082.0,20082.0,58.0,117.4400024
170312414004010,Block 4010,5740.0,5740.0,73.0,0.0
170310511001024,Block 1024,48234.0,29029.0,104.0,75.9000015
170318391001034,Block 1034,838563.0,838563.0,0.0,26.5
170312427001002,Block 1002,2736.0,2736.0,93.0,0.0
170311607003017,Block 3017,15203.0,16373.0,41.0,80.9300003
170311910002015,Block 2015,4537.0,2458.0,36.0,54.3300018
170310510001003,Block 1003,7534.0,5854.0,17.0,26.6700001
170310513002000,Block 2000,100499.0,102776.0,179.0,6.5999999
170312226001017,Block 1017,1724.0,1724.0,57.0,0.0
170318381001006,Block 1006,5090.0,5090.0,15.0,0.0
170312204001019,Block 1019,2608.0,2608.0,60.0,108.0
170310710002013,Block 2013,2599.0,2599.0,52.0,0.0
170312315002016,Block 2016,4400.0,4400.0,11.0,49.5
170318378001010,Block 1010,0.0,3644.0,0.0,4.0
170312225001010,Block 1010,35061.0,35061.0,104.0,86.0
170312601001004,Block 1004,4472.0,4472.0,22.0,109.0
170318371001009,Block 1009,24356.0,24356.0,47.0,64.4499969
170312215002021,Block 2021,3954.0,3954.0,37.0,119.0
170318383001001,Block 1001,0.0,0.0,0.0,0.0
170311613003002,Block 3002,45755.0,45755.0,0.0,0.0
170312426001000,Block 1000,3549.0,3549.0,168.0,101.0
170311607002000,Block 2000,0.0,0.0,0.0,0.0
170312522021003,Block 1003,7038.0,7038.0,133.0,0.0
170311508004001,Block 4001,1920.0,0.0,88.0,103.0
170312209022006,Block 2006,2476.0,2476.0,36.0,97.0
170310506001020,Block 1020,0.0,0.0,0.0,0.0
170312305001007,Block 1007,26563.0,30259.0,113.0,101.6399994
170318312002024,Block 2024,840.0,840.0,60.0,120.0
170318325002007,Block 2007,10534.0,10534.0,113.0,0.0
170312226001029,Block 1029,0.0,0.0,0.0,0.0
170312517001045,Block 1045,13224.0,11552.0,67.0,107.3300018
170318309003003,Block 3003,7177.0,7177.0,24.0,119.3300018
170312228001010,Block 1010,17613.0,17613.0,7.0,92.0
170310706001004,Block 1004,16300.0,16300.0,139.0,53.6699982
170318320001019,Block 1019,6346.0,6346.0,69.0,79.3300018
170318319001000,Block 1000,11252.0,22652.0,92.0,47.0
170318421004010,Block 4010,10578.0,10578.0,104.0,98.3300018
170310712002004,Block 2004,45687.0,45687.0,131.0,1.33
170312306004000,Block 4000,0.0,0.0,0.0,0.0
170312216001031,Block 1031,11377.0,11377.0,48.0,116.0
170312518005006,Block 5006,18816.0,18816.0,72.0,83.1999969
170318380001001,Block 1001,2344.0,2344.0,0.0,0.0
170312107003022,Block 3022,40287.0,40287.0,98.0,110.0
170312002004015,Block 4015,7320.0,7320.0,123.0,96.0
170311902004012,Block 4012,21475.0,22539.0,98.0,81.6800003
170312001003029,Block 3029,0.0,0.0,0.0,0.0
170318326003000,Block 3000,16674.0,15103.0,255.0,48.7099991
170312608001004,Block 1004,34330.0,29186.0,122.0,82.3099976
170312207023009,Block 3009,22072.0,22072.0,86.0,91.4000015
170312228001008,Block 1008,3520.0,0.0,55.0,118.0
170312109002015,Block 2015,21079.0,21079.0,84.0,4.0
170311612001005,Block 1005,3966.0,6082.0,61.0,102.5
170312209022004,Block 2004,10068.0,8852.0,69.0,113.5999985
170312216001029,Block 1029,4720.0,4720.0,51.0,114.0
170318319001004,Block 1004,7701.0,7701.0,37.0,90.0
170311909001033,Block 1033,0.0,0.0,0.0,0.0
170312604001016,Block 1016,21872.0,21872.0,101.0,84.1299973
170312307004020,Block 4020,17765.0,17765.0,33.0,64.0
170311902003011,Block 3011,2832.0,2832.0,112.0,84.0
170310715004006,Block 4006,21601.0,21601.0,109.0,104.0
170318322001024,Block 1024,0.0,0.0,0.0,0.0
170312434002003,Block 2003,26831.0,26831.0,56.0,123.3799973
170310817002028,Block 2028,1800.0,14009.0,158.0,124.0
170318421001007,Block 1007,18535.0,18535.0,113.0,91.1999969
170318326002010,Block 2010,127482.0,144055.0,119.0,46.1699982
170318309001020,Block 1020,0.0,0.0,0.0,0.0
170311610002018,Block 2018,0.0,0.0,0.0,0.0
170311604003013,Block 3013,1026.0,1026.0,38.0,0.0
170318317001005,Block 1005,3769.0,3769.0,23.0,70.0
170310632003005,Block 3005,23058.0,73933.0,68.0,69.0
170311612002017,Block 2017,20450.0,20450.0,100.0,86.1299973
170312209022012,Block 2012,1886.0,1886.0,57.0,101.0
170318330002028,Block 2028,0.0,0.0,0.0,0.0
170318391002007,Block 2007,0.0,240494.0,0.0,0.0
170318317001026,Block 1026,0.0,0.0,0.0,0.0
170318367002044,Block 2044,0.0,0.0,0.0,0.0
170312315006014,Block 6014,2188.0,2188.0,59.0,0.0
170312510001003,Block 1003,6652.0,6652.0,80.0,91.0
170318421003002,Block 3002,20172.0,20048.0,95.0,74.0
170310819001011,Block 1011,56740.0,63235.0,42.0,0.0
170312422002003,Block 2003,6864.0,6864.0,156.0,4.0
170312503002000,Block 2000,2024.0,2024.0,85.0,85.0
170312004012008,Block 2008,23250.0,23250.0,144.0,93.4000015
170312410002003,Block 2003,1945.0,1945.0,83.0,4.0
170310716001006,Block 1006,9045.0,9045.0,79.0,119.0
170311606021014,Block 1014,2400.0,2400.0,46.0,92.0
170318422001042,Block 1042,0.0,0.0,0.0,0.0
170318366002026,Block 2026,0.0,0.0,0.0,0.0
170318421002011,Block 2011,21830.0,20070.0,96.0,97.5500031
170312105021005,Block 1005,15935.0,18094.0,108.0,73.0
170310701013014,Block 3014,0.0,0.0,0.0,0.0
170318330001002,Block 1002,0.0,0.0,0.0,0.0
170310502003014,Block 3014,7847.0,7847.0,47.0,65.3300018
170311507001012,Block 1012,28027.0,28027.0,60.0,89.9499969
170312413001021,Block 1021,60202.0,56392.0,78.0,103.1100006
170310804001009,Block 1009,101538.0,101538.0,371.0,14.5
170318423001054,Block 1054,25646.0,0.0,0.0,87.0
170312216002010,Block 2010,3960.0,3960.0,24.0,121.0
170312302001006,Block 1006,2100.0,2100.0,117.0,121.0
170310817002031,Block 2031,67134.0,61434.0,20.0,5.25
170310713001013,Block 1013,14626.0,14626.0,93.0,0.0
170310511001012,Block 1012,21493.0,20743.0,48.0,100.0
170312312003009,Block 3009,18930.0,22202.0,41.0,80.8600006
170312228001013,Block 1013,0.0,0.0,0.0,0.0
170312409001001,Block 1001,0.0,0.0,0.0,0.0
170312207012000,Block 2000,21253.0,21253.0,81.0,93.6999969
170310623001006,Block 1006,27225.0,30422.0,90.0,66.6699982
170311613001001,Block 1001,7408.0,9608.0,14.0,95.8300018
170310625001016,Block 1016,19756.0,14028.0,103.0,50.1699982
170310505001011,Block 1011,46006.0,46006.0,87.0,92.0
170312309001010,Block 1010,1392.0,1392.0,117.0,118.0
170312518003007,Block 3007,2900.0,9007.0,81.0,55.5
170312004012001,Block 2001,0.0,1775.0,146.0,98.0
170312409001026,Block 1026,0.0,0.0,0.0,0.0
170312205002011,Block 2011,11386.0,0.0,0.0,0.0
170312206025003,Block 5003,0.0,1840.0,68.0,105.0
170310712002007,Block 2007,26447.0,26447.0,0.0,104.0
170312206011008,Block 1008,9169.0,9169.0,0.0,115.0
170312516003001,Block 3001,5549.0,0.0,69.0,104.5
170318310002024,Block 2024,25542.0,27336.0,72.0,119.0
170312603001013,Block 1013,5788.0,5788.0,94.0,112.0
170310803004002,Block 4002,1300.0,1300.0,3.0,0.0
170312225001006,Block 1006,1300.0,1300.0,81.0,103.0
170311910001002,Block 1002,2900.0,14174.0,3.0,28.0
170310626001018,Block 1018,35334.0,29139.0,34.0,1.0
170312410002000,Block 2000,0.0,0.0,0.0,0.0
170312425001015,Block 1015,4686.0,4686.0,86.0,116.0
170312403001031,Block 1031,21285.0,21285.0,72.0,102.25
170311610002001,Block 2001,10877.0,13133.0,46.0,99.1699982
170310627003010,Block 3010,0.0,0.0,0.0,0.0
170312315004011,Block 4011,14998.0,14684.0,60.0,99.4300003
170310707001007,Block 1007,9606.0,9606.0,182.0,0.0
170318312001000,Block 1000,7432.0,7432.0,18.0,65.0
170318311001013,Block 1013,0.0,0.0,0.0,0.0
170312227002012,Block 2012,10620.0,10620.0,110.0,0.0
170312206025000,Block 5000,23565.0,5265.0,66.0,36.5
170311604002008,Block 2008,6244.0,6244.0,105.0,2.0
170311908001012,Block 1012,4428.0,4428.0,109.0,85.0
170310715004001,Block 4001,8006.0,8006.0,44.0,16.0
170312427001001,Block 1001,8178.0,8178.0,96.0,111.0
170312211002018,Block 2018,5851.0,5851.0,55.0,0.0
170312422001002,Block 1002,0.0,5796.0,17.0,0.0
170312306005003,Block 5003,44178.0,49130.0,184.0,90.1600037
170318311003024,Block 3024,77882.0,74682.0,40.0,42.9000015
170312107003017,Block 3017,34906.0,34906.0,158.0,82.3300018
170310819001010,Block 1010,0.0,2215.0,33.0,0.0
170310629003013,Block 3013,1257.0,1257.0,146.0,4.0
170318381001004,Block 1004,14912.0,14912.0,419.0,21.5
170318324002003,Block 2003,37700.0,37700.0,54.0,82.5
170310627002008,Block 2008,8353.0,8353.0,19.0,122.6699982
170311507001011,Block 1011,1045.0,1045.0,65.0,85.0
170312229001006,Block 1006,0.0,0.0,0.0,0.0
170311902003016,Block 3016,29891.0,29891.0,117.0,87.4199982
170312101002014,Block 2014,2711.0,2711.0,60.0,110.0
170312004022006,Block 2006,0.0,0.0,0.0,0.0
170312004012014,Block 2014,7108.0,7108.0,19.0,0.0
170312104001008,Block 1008,31373.0,34213.0,133.0,80.5400009
170312207013005,Block 3005,14247.0,14247.0,100.0,109.5699997
170312229001008,Block 1008,4074.0,4074.0,43.0,57.5
170312002002009,Block 2009,14008.0,14008.0,122.0,80.0
170312515004022,Block 4022,0.0,0.0,0.0,0.0
170311502002028,Block 2028,13533.0,0.0,85.0,0.0
170310619023007,Block 3007,43237.0,43237.0,199.0,83.0
170311612002013,Block 2013,138452.0,19554.0,0.0,31.75
170311902001011,Block 1011,22178.0,24430.0,89.0,85.0
170312423001008,Block 1008,11856.0,11856.0,45.0,60.5
170310506002014,Block 2014,7234.0,0.0,60.0,0.0
170312105023010,Block 3010,5643.0,5643.0,56.0,71.5
170312309001017,Block 1017,11769.0,11769.0,83.0,84.0
170311612002019,Block 2019,2754.0,2754.0,74.0,0.0
170312712001005,Block 1005,0.0,0.0,0.0,0.0
170318330002067,Block 2067,0.0,0.0,0.0,0.0
170310514002000,Block 2000,22470.0,4927.0,107.0,56.75
170311603001002,Block 1002,0.0,19200.0,405.0,45.0
170312429002016,Block 2016,0.0,0.0,0.0,0.0
170311502005010,Block 5010,6773.0,6773.0,9.0,0.0
170310314005006,Block 5006,0.0,0.0,0.0,0.0
170318423002020,Block 2020,0.0,0.0,0.0,0.0
170318437001024,Block 1024,0.0,0.0,0.0,0.0
170318323001033,Block 1033,0.0,0.0,0.0,0.0
170318309001024,Block 1024,336297.0,310974.0,0.0,34.7999992
170312804001004,Block 1004,0.0,0.0,0.0,0.0
170310501001000,Block 1000,0.0,0.0,0.0,0.0
170312109002011,Block 2011,0.0,0.0,0.0,0.0
170312106023009,Block 3009,37592.0,37592.0,253.0,98.3199997
170310627003013,Block 3013,0.0,0.0,0.0,0.0
170312001002013,Block 2013,19066.0,21077.0,45.0,70.2900009
170312211003008,Block 3008,23427.0,23427.0,47.0,99.0
170312105022001,Block 2001,22103.0,22103.0,126.0,93.0
170312604001026,Block 1026,14168.0,14168.0,35.0,61.75
170310511001005,Block 1005,1176.0,0.0,59.0,104.0
170310505003004,Block 3004,34508.0,32024.0,79.0,89.4700012
170318317001007,Block 1007,769.0,3274.0,8.0,62.5
170311606023003,Block 3003,2000.0,2000.0,105.0,23.0
170318371002017,Block 2017,69277.0,69277.0,0.0,0.0
170318311002010,Block 2010,33191.0,28869.0,90.0,87.5999985
170310818002018,Block 2018,311249.0,311249.0,158.0,4.0
170311605022005,Block 2005,0.0,4100.0,59.0,67.5
170312408001008,Block 1008,6738.0,6738.0,38.0,0.0
170312315002011,Block 2011,0.0,0.0,0.0,0.0
170312431001002,Block 1002,4894.0,4894.0,135.0,109.0
170312205002009,Block 2009,11722.0,14630.0,0.0,26.0
170310713002010,Block 2010,10900.0,10900.0,35.0,119.0
170312004023001,Block 3001,7608.0,7608.0,132.0,84.0
170312309002005,Block 2005,10866.0,10866.0,133.0,83.0
170311502001018,Block 1018,6601.0,6601.0,96.0,6.0
170311911006000,Block 6000,29476.0,29727.0,123.0,95.0
170318313001006,Block 1006,11013.0,11825.0,53.0,108.1399994
170318421005015,Block 5015,0.0,0.0,0.0,0.0
170318330002057,Block 2057,0.0,0.0,0.0,0.0
170312426002007,Block 2007,5142.0,5142.0,178.0,0.0
170312107002019,Block 2019,2488.0,2488.0,74.0,114.0
170318378002026,Block 2026,0.0,0.0,0.0,0.0
170310810005000,Block 5000,1553.0,30440.0,2.0,0.0
170310601002002,Block 2002,22895.0,22895.0,33.0,106.4000015
170312435002043,Block 2043,8881.0,8881.0,8.0,87.3300018
170310513002009,Block 2009,0.0,0.0,0.0,0.0
170312210002003,Block 2003,9026.0,9026.0,112.0,92.0
170311910002018,Block 2018,0.0,2340.0,48.0,115.0
170310502003009,Block 3009,0.0,0.0,0.0,0.0
170312101003013,Block 3013,18863.0,9863.0,10.0,56.75
170310717001007,Block 1007,18977.0,0.0,147.0,0.0
170310629002010,Block 2010,11170.0,11170.0,19.0,117.75
170311612002008,Block 2008,5996.0,7932.0,75.0,85.6699982
170318326002000,Block 2000,0.0,6571.0,68.0,45.5
170318326002025,Block 2025,60944.0,89743.0,0.0,8.0
170310633032000,Block 2000,0.0,0.0,0.0,0.0
170312518005014,Block 5014,36678.0,36678.0,123.0,97.5
170310706002009,Block 2009,3867.0,3867.0,60.0,7.0
170318311001021,Block 1021,5250.0,5250.0,0.0,94.0
170312108001004,Block 1004,15308.0,9608.0,63.0,60.5
170312002001008,Block 1008,35280.0,30164.0,173.0,69.3799973
170312105011011,Block 1011,5762.0,9380.0,65.0,106.0
170312402001008,Block 1008,12966.0,15778.0,40.0,110.8300018
170312213003005,Block 3005,9571.0,9571.0,33.0,46.0
170318311001024,Block 1024,2224.0,2224.0,34.0,106.0
170310713002001,Block 2001,17522.0,17522.0,77.0,0.0
170318317001041,Block 1041,16482.0,16482.0,78.0,51.7999992
170310627002003,Block 2003,17194.0,17194.0,60.0,97.7099991
170318331003019,Block 3019,9732.0,12444.0,19.0,0.0
170312216001004,Block 1004,7272.0,10434.0,23.0,105.3300018
170318311003000,Block 3000,24147.0,21169.0,96.0,91.3000031
170312507001005,Block 1005,22771.0,22771.0,83.0,77.4300003
170312226001010,Block 1010,4743.0,4743.0,199.0,81.0
170318312002029,Block 2029,0.0,0.0,0.0,0.0
170312511004011,Block 4011,11562.0,11562.0,117.0,82.0
170311511002013,Block 2013,25872.0,25872.0,177.0,82.4499969
170312435002035,Block 2035,58206.0,62186.0,77.0,10.0
170318326003016,Block 3016,7580.0,7580.0,124.0,0.0
170312426004013,Block 4013,1050.0,1050.0,37.0,131.0
170312226001008,Block 1008,5000.0,5000.0,30.0,118.0
170312403001006,Block 1006,1596.0,1596.0,64.0,119.0
170311901001016,Block 1016,51742.0,49136.0,188.0,82.6800003
170310707001009,Block 1009,14124.0,14124.0,48.0,114.5
170318383001009,Block 1009,0.0,0.0,0.0,0.0
170318310002007,Block 2007,1200.0,1200.0,28.0,121.0
170312107003016,Block 3016,22179.0,22179.0,106.0,79.2200012
170312402001020,Block 1020,0.0,0.0,0.0,0.0
170311605012005,Block 2005,16664.0,16664.0,99.0,82.8300018
170310818002033,Block 2033,0.0,0.0,0.0,0.0
170312226001013,Block 1013,41018.0,41018.0,165.0,89.0
170310818003024,Block 3024,0.0,0.0,0.0,0.0
170312205003003,Block 3003,0.0,0.0,0.0,0.0
170318312002006,Block 2006,40902.0,40902.0,27.0,27.6700001
170318319002013,Block 2013,4102.0,4102.0,50.0,94.0
170311908003018,Block 3018,0.0,0.0,0.0,0.0
170318423001079,Block 1079,16783.0,16783.0,82.0,0.0
170310508001001,Block 1001,10439.0,12829.0,32.0,103.0
170312411001005,Block 1005,2096.0,2096.0,118.0,121.0
170312215001024,Block 1024,6385.0,6385.0,39.0,117.5
170312426003006,Block 3006,13632.0,13632.0,125.0,101.0
170312602001012,Block 1012,0.0,0.0,0.0,0.0
170312518004008,Block 4008,13824.0,16026.0,53.0,93.0
170310509001020,Block 1020,0.0,0.0,0.0,0.0
170312206012012,Block 2012,17477.0,17477.0,23.0,101.0
170310506002022,Block 2022,5154.0,3240.0,47.0,99.0
170312801001016,Block 1016,111140.0,111140.0,235.0,5.5
170311609002009,Block 2009,0.0,0.0,0.0,0.0
170318368002012,Block 2012,9928.0,9928.0,336.0,0.0
170310601002003,Block 2003,5886.0,5886.0,83.0,0.0
170312407001018,Block 1018,0.0,0.0,0.0,0.0
170318325002000,Block 2000,0.0,0.0,0.0,0.0
170310615001011,Block 1011,3740.0,3740.0,70.0,96.0
170318423002016,Block 2016,7520.0,6400.0,43.0,116.0
170311613004019,Block 4019,10374.0,10374.0,52.0,79.5999985
170310612001007,Block 1007,2985.0,2985.0,155.0,0.0
170318325002036,Block 2036,0.0,0.0,0.0,0.0
170310603001012,Block 1012,5646.0,7694.0,24.0,61.0
170312604001035,Block 1035,0.0,0.0,0.0,0.0
170310620001007,Block 1007,91526.0,75863.0,328.0,67.0
170311911004001,Block 4001,2552.0,2552.0,122.0,97.0
170310716001011,Block 1011,32839.0,30481.0,85.0,100.5500031
170312207013012,Block 3012,30700.0,28244.0,97.0,94.5800018
170311908003016,Block 3016,0.0,0.0,0.0,0.0
170310321003002,Block 3002,20165.0,20165.0,98.0,0.0
170312421001007,Block 1007,23538.0,22038.0,78.0,75.5
170312222001018,Block 1018,9393.0,9393.0,17.0,28.5
170312210001013,Block 1013,9434.0,9434.0,130.0,85.0
170310634001006,Block 1006,79672.0,67759.0,96.0,5.0
170311909001016,Block 1016,0.0,0.0,0.0,0.0
170312804001027,Block 1027,5535.0,5535.0,67.0,0.0
170311602004023,Block 4023,9015.0,9015.0,121.0,71.0
170310601001012,Block 1012,22134.0,22134.0,47.0,79.4000015
170312109002004,Block 2004,24827.0,32533.0,85.0,95.75
170318366002022,Block 2022,7300.0,7300.0,7.0,68.0
170312205001003,Block 1003,5061.0,5061.0,66.0,0.0
170312107003015,Block 3015,8143.0,8143.0,99.0,101.8000031
170312312004009,Block 4009,15907.0,11439.0,127.0,69.5699997
170311911002014,Block 2014,0.0,0.0,0.0,0.0
170312414001010,Block 1010,0.0,0.0,0.0,0.0
170312209021006,Block 1006,43889.0,41445.0,164.0,89.0699997
170312421002010,Block 2010,2520.0,2520.0,88.0,119.0
170312204002012,Block 2012,0.0,0.0,0.0,0.0
170311606023006,Block 3006,27828.0,30156.0,102.0,80.7699966
170311609001008,Block 1008,7800.0,12700.0,30.0,83.0
170312211003005,Block 3005,12658.0,12658.0,83.0,111.8300018
170311901001012,Block 1012,23887.0,23887.0,121.0,84.1100006
170318324001017,Block 1017,18853.0,18853.0,54.0,116.9000015
170312312003014,Block 3014,17725.0,12212.0,14.0,93.25
170312309002007,Block 2007,19094.0,19094.0,205.0,82.0
170311612001017,Block 1017,18537.0,35437.0,0.0,42.0
170312307004019,Block 4019,7670.0,7670.0,32.0,111.0
170312801001019,Block 1019,208804.0,0.0,175.0,87.0
170318317001053,Block 1053,13549.0,13549.0,86.0,71.5999985
170312602001000,Block 1000,0.0,0.0,0.0,0.0
170311902004002,Block 4002,17840.0,19855.0,98.0,88.0599976
170310704001008,Block 1008,0.0,9500.0,48.0,110.0
170310717002009,Block 2009,37543.0,35631.0,62.0,110.0
170312109001030,Block 1030,41960.0,41960.0,118.0,96.5599976
170311608005002,Block 5002,15524.0,1000.0,7.0,37.0
170318366002019,Block 2019,0.0,0.0,0.0,0.0
170312511004008,Block 4008,0.0,2784.0,123.0,93.0
170312004022011,Block 2011,31672.0,31672.0,167.0,87.8600006
170310631002004,Block 2004,28432.0,28432.0,229.0,30.0
170312213003009,Block 3009,13993.0,13993.0,81.0,83.0
170312004012020,Block 2020,0.0,0.0,0.0,0.0
170318330002025,Block 2025,0.0,0.0,0.0,0.0
170312301001010,Block 1010,31443.0,31443.0,95.0,107.6900024
170318378001030,Block 1030,9080.0,9080.0,0.0,60.5
170318312002010,Block 2010,10854.0,10854.0,107.0,97.5699997
170311510024011,Block 4011,21938.0,21938.0,64.0,81.0
170312801001031,Block 1031,31259.0,4004.0,2.0,9.6700001
170312511004003,Block 4003,0.0,0.0,0.0,0.0
170312420002010,Block 2010,7215.0,7215.0,29.0,13.0
170310705001002,Block 1002,12510.0,12510.0,60.0,2.0
170311503003004,Block 3004,48289.0,50689.0,119.0,85.6100006
170312206025007,Block 5007,14622.0,14622.0,65.0,79.0
170318317001050,Block 1050,9013.0,9013.0,26.0,99.1999969
